employment_income,mn_amt_0,mn_amt_1,mn_amt_2,mn_amt_3,mn_amt_4,mn_amt_5,mn_amt_6
345154.5,3335.0,5169.0,5292.0,5415.0,5537.0,5660.0,5783.0
345214.53,3334.0,5168.0,5291.0,5414.0,5536.0,5659.0,5782.0
345274.53,3333.0,5167.0,5290.0,5413.0,5535.0,5658.0,5781.0
345334.53,3332.0,5166.0,5289.0,5412.0,5534.0,5657.0,5780.0
345394.53,3331.0,5165.0,5288.0,5410.0,5533.0,5656.0,5779.0
345454.53,3330.0,5164.0,5287.0,5409.0,5532.0,5655.0,5778.0
345514.56,3329.0,5163.0,5286.0,5408.0,5531.0,5654.0,5777.0
345574.56,3328.0,5162.0,5285.0,5407.0,5530.0,5653.0,5776.0
345634.56,3327.0,5161.0,5284.0,5406.0,5529.0,5652.0,5775.0
345694.56,3326.0,5160.0,5283.0,5405.0,5528.0,5651.0,5774.0
345754.56,3325.0,5159.0,5282.0,5404.0,5527.0,5650.0,5773.0
345814.6,3323.0,5158.0,5281.0,5403.0,5526.0,5649.0,5772.0
345874.6,3322.0,5157.0,5280.0,5402.0,5525.0,5648.0,5770.0
345934.6,3321.0,5156.0,5279.0,5401.0,5524.0,5647.0,5769.0
345994.6,3320.0,5155.0,5278.0,5400.0,5523.0,5646.0,5768.0
346054.6,3319.0,5154.0,5276.0,5399.0,5522.0,5645.0,5767.0
346114.62,3318.0,5153.0,5275.0,5398.0,5521.0,5644.0,5766.0
346174.62,3317.0,5152.0,5274.0,5397.0,5520.0,5643.0,5765.0
346234.62,3316.0,5151.0,5273.0,5396.0,5519.0,5642.0,5764.0
346294.62,3315.0,5150.0,5272.0,5395.0,5518.0,5641.0,5763.0
346354.62,3314.0,5149.0,5271.0,5394.0,5517.0,5640.0,5762.0
346414.66,3313.0,5148.0,5270.0,5393.0,5516.0,5639.0,5761.0
346474.66,3312.0,5147.0,5269.0,5392.0,5515.0,5637.0,5760.0
346534.66,3311.0,5146.0,5268.0,5391.0,5514.0,5636.0,5759.0
346594.66,3310.0,5145.0,5267.0,5390.0,5513.0,5635.0,5758.0
346654.66,3309.0,5143.0,5266.0,5389.0,5512.0,5634.0,5757.0
346714.66,3308.0,5142.0,5265.0,5388.0,5511.0,5633.0,5756.0
346774.7,3307.0,5141.0,5264.0,5387.0,5510.0,5632.0,5755.0
346834.7,3306.0,5140.0,5263.0,5386.0,5509.0,5631.0,5754.0
346894.7,3305.0,5139.0,5262.0,5385.0,5508.0,5630.0,5753.0
346954.7,3304.0,5138.0,5261.0,5384.0,5507.0,5629.0,5752.0
347014.7,3303.0,5137.0,5260.0,5383.0,5506.0,5628.0,5751.0
347074.72,3302.0,5136.0,5259.0,5382.0,5505.0,5627.0,5750.0
347134.72,3301.0,5135.0,5258.0,5381.0,5503.0,5626.0,5749.0
347194.72,3300.0,5134.0,5257.0,5380.0,5502.0,5625.0,5748.0
347254.72,3299.0,5133.0,5256.0,5379.0,5501.0,5624.0,5747.0
347314.72,3298.0,5132.0,5255.0,5378.0,5500.0,5623.0,5746.0
347374.75,3297.0,5131.0,5254.0,5377.0,5499.0,5622.0,5745.0
347434.75,3296.0,5130.0,5253.0,5376.0,5498.0,5621.0,5744.0
347494.75,3295.0,5129.0,5252.0,5375.0,5497.0,5620.0,5743.0
347554.75,3294.0,5119.0,5233.0,5347.0,5461.0,5575.0,5689.0
347614.75,3293.0,5118.0,5232.0,5346.0,5460.0,5574.0,5688.0
347674.78,3292.0,5117.0,5231.0,5345.0,5459.0,5573.0,5687.0
347734.78,3291.0,5116.0,5230.0,5344.0,5458.0,5572.0,5686.0
347794.78,3290.0,5115.0,5229.0,5343.0,5457.0,5571.0,5685.0
347854.78,3289.0,5114.0,5228.0,5342.0,5456.0,5570.0,5684.0
347914.78,3288.0,5113.0,5227.0,5341.0,5455.0,5569.0,5683.0
347974.8,3287.0,5112.0,5226.0,5340.0,5454.0,5568.0,5682.0
348034.8,3286.0,5111.0,5225.0,5339.0,5453.0,5567.0,5681.0
348094.8,3285.0,5110.0,5224.0,5338.0,5452.0,5566.0,5680.0
348154.8,3284.0,5109.0,5223.0,5337.0,5451.0,5565.0,5679.0
348214.8,3282.0,5108.0,5222.0,5336.0,5450.0,5564.0,5678.0
348274.8,3281.0,5107.0,5221.0,5335.0,5449.0,5563.0,5677.0
348334.84,3280.0,5106.0,5220.0,5334.0,5448.0,5562.0,5676.0
348394.84,3279.0,5105.0,5219.0,5333.0,5447.0,5561.0,5675.0
348454.84,3278.0,5104.0,5218.0,5332.0,5446.0,5560.0,5674.0
348514.84,3277.0,5103.0,5217.0,5331.0,5445.0,5559.0,5673.0
348574.84,3276.0,5102.0,5216.0,5330.0,5444.0,5558.0,5672.0
348634.88,3275.0,5101.0,5215.0,5329.0,5443.0,5557.0,5671.0
348694.88,3274.0,5100.0,5214.0,5328.0,5442.0,5556.0,5670.0
348754.88,3273.0,5099.0,5213.0,5327.0,5441.0,5555.0,5669.0
348814.88,3272.0,5098.0,5212.0,5326.0,5440.0,5554.0,5668.0
348874.88,3271.0,5097.0,5211.0,5325.0,5439.0,5553.0,5667.0
348934.9,3270.0,5096.0,5210.0,5324.0,5438.0,5552.0,5666.0
348994.9,3269.0,5095.0,5209.0,5323.0,5437.0,5551.0,5665.0
349054.9,3268.0,5094.0,5208.0,5322.0,5436.0,5550.0,5664.0
349114.9,3267.0,5093.0,5207.0,5321.0,5435.0,5549.0,5663.0
349174.9,3266.0,5092.0,5206.0,5320.0,5434.0,5548.0,5662.0
349234.94,3265.0,5091.0,5205.0,5319.0,5433.0,5547.0,5660.0
349294.94,3264.0,5090.0,5204.0,5318.0,5432.0,5545.0,5659.0
349354.94,3263.0,5089.0,5203.0,5317.0,5431.0,5544.0,5658.0
349414.94,3262.0,5088.0,5202.0,5316.0,5429.0,5543.0,5657.0
349474.94,3261.0,5087.0,5201.0,5314.0,5428.0,5542.0,5656.0
349534.97,3260.0,5086.0,5200.0,5313.0,5427.0,5541.0,5655.0
349594.97,3259.0,5085.0,5198.0,5312.0,5426.0,5540.0,5654.0
349654.97,3258.0,5083.0,5197.0,5311.0,5425.0,5539.0,5653.0
349714.97,3257.0,5082.0,5196.0,5310.0,5424.0,5538.0,5652.0
349774.97,3256.0,5081.0,5195.0,5309.0,5423.0,5537.0,5651.0
349834.97,3255.0,5080.0,5194.0,5308.0,5422.0,5536.0,5650.0
349895.0,3254.0,5079.0,5193.0,5307.0,5421.0,5535.0,5649.0
349955.0,3253.0,5078.0,5192.0,5306.0,5420.0,5534.0,5648.0
350015.0,3252.0,5077.0,5191.0,5305.0,5419.0,5533.0,5647.0
350075.0,3251.0,5068.0,5173.0,5278.0,5383.0,5488.0,5594.0
350135.0,3250.0,5067.0,5172.0,5277.0,5382.0,5487.0,5593.0
350195.03,3249.0,5065.0,5171.0,5276.0,5381.0,5486.0,5591.0
350255.03,3248.0,5064.0,5170.0,5275.0,5380.0,5485.0,5590.0
350315.03,3247.0,5063.0,5169.0,5274.0,5379.0,5484.0,5589.0
350375.03,3246.0,5062.0,5168.0,5273.0,5378.0,5483.0,5588.0
350435.03,3245.0,5061.0,5167.0,5272.0,5377.0,5482.0,5587.0
350495.06,3244.0,5060.0,5166.0,5271.0,5376.0,5481.0,5586.0
350555.06,3243.0,5059.0,5165.0,5270.0,5375.0,5480.0,5585.0
350615.06,3241.0,5058.0,5164.0,5269.0,5374.0,5479.0,5584.0
350675.06,3240.0,5057.0,5162.0,5268.0,5373.0,5478.0,5583.0
350735.06,3239.0,5056.0,5161.0,5267.0,5372.0,5477.0,5582.0
350795.1,3238.0,5055.0,5160.0,5266.0,5371.0,5476.0,5581.0
350855.1,3237.0,5054.0,5159.0,5265.0,5370.0,5475.0,5580.0
350915.1,3236.0,5053.0,5158.0,5264.0,5369.0,5474.0,5579.0
350975.1,3235.0,5052.0,5157.0,5263.0,5368.0,5473.0,5578.0
351035.1,3234.0,5051.0,5156.0,5262.0,5367.0,5472.0,5577.0
351095.12,3233.0,5050.0,5155.0,5261.0,5366.0,5471.0,5576.0
351155.12,3232.0,5049.0,5154.0,5259.0,5365.0,5470.0,5575.0
351215.12,3231.0,5048.0,5153.0,5258.0,5364.0,5469.0,5574.0
351275.12,3230.0,5047.0,5152.0,5257.0,5363.0,5468.0,5573.0
351335.12,3229.0,5046.0,5151.0,5256.0,5362.0,5467.0,5572.0
351395.12,3228.0,5045.0,5150.0,5255.0,5361.0,5466.0,5571.0
351455.16,3227.0,5044.0,5149.0,5254.0,5360.0,5465.0,5570.0
351515.16,3226.0,5043.0,5148.0,5253.0,5359.0,5464.0,5569.0
351575.16,3225.0,5042.0,5147.0,5252.0,5358.0,5463.0,5568.0
351635.16,3224.0,5041.0,5146.0,5251.0,5356.0,5462.0,5567.0
351695.16,3223.0,5040.0,5145.0,5250.0,5355.0,5461.0,5566.0
351755.2,3222.0,5039.0,5144.0,5249.0,5354.0,5460.0,5565.0
351815.2,3221.0,5038.0,5143.0,5248.0,5353.0,5459.0,5564.0
351875.2,3220.0,5037.0,5142.0,5247.0,5352.0,5458.0,5563.0
351935.2,3219.0,5036.0,5141.0,5246.0,5351.0,5457.0,5562.0
351995.2,3218.0,5035.0,5140.0,5245.0,5350.0,5456.0,5561.0
352055.22,3217.0,5034.0,5139.0,5244.0,5349.0,5455.0,5560.0
352115.22,3216.0,5033.0,5138.0,5243.0,5348.0,5453.0,5559.0
352175.22,3215.0,5032.0,5137.0,5242.0,5347.0,5452.0,5558.0
352235.22,3214.0,5031.0,5136.0,5241.0,5346.0,5451.0,5557.0
352295.22,3213.0,5030.0,5135.0,5240.0,5345.0,5450.0,5556.0
352355.25,3212.0,5029.0,5134.0,5239.0,5344.0,5449.0,5555.0
352415.25,3211.0,5028.0,5133.0,5238.0,5343.0,5448.0,5554.0
352475.25,3210.0,5027.0,5132.0,5237.0,5342.0,5447.0,5553.0
352535.25,3209.0,5026.0,5131.0,5236.0,5341.0,5446.0,5552.0
352595.25,3208.0,5016.0,5112.0,5209.0,5305.0,5401.0,5498.0
352655.25,3207.0,5015.0,5111.0,5208.0,5304.0,5400.0,5497.0
352715.28,3206.0,5014.0,5110.0,5207.0,5303.0,5399.0,5496.0
352775.28,3205.0,5013.0,5109.0,5206.0,5302.0,5398.0,5495.0
352835.28,3204.0,5012.0,5108.0,5204.0,5301.0,5397.0,5494.0
352895.28,3203.0,5011.0,5107.0,5203.0,5300.0,5396.0,5493.0
352955.28,3202.0,5010.0,5106.0,5202.0,5299.0,5395.0,5492.0
353015.3,3200.0,5009.0,5105.0,5201.0,5298.0,5394.0,5491.0
353075.3,3199.0,5008.0,5104.0,5200.0,5297.0,5393.0,5490.0
353135.3,3198.0,5007.0,5103.0,5199.0,5296.0,5392.0,5489.0
353195.3,3197.0,5005.0,5102.0,5198.0,5295.0,5391.0,5488.0
353255.3,3196.0,5004.0,5101.0,5197.0,5294.0,5390.0,5487.0
353315.34,3195.0,5003.0,5100.0,5196.0,5293.0,5389.0,5486.0
353375.34,3194.0,5002.0,5099.0,5195.0,5292.0,5388.0,5485.0
353435.34,3193.0,5001.0,5098.0,5194.0,5291.0,5387.0,5484.0
353495.34,3192.0,5000.0,5097.0,5193.0,5290.0,5386.0,5483.0
353555.34,3191.0,4999.0,5096.0,5192.0,5289.0,5385.0,5481.0
353615.38,3190.0,4998.0,5095.0,5191.0,5288.0,5384.0,5480.0
353675.38,3189.0,4997.0,5094.0,5190.0,5287.0,5383.0,5479.0
353735.38,3188.0,4996.0,5093.0,5189.0,5286.0,5382.0,5478.0
353795.38,3187.0,4995.0,5092.0,5188.0,5285.0,5381.0,5477.0
353855.38,3186.0,4994.0,5091.0,5187.0,5284.0,5380.0,5476.0
353915.4,3185.0,4993.0,5090.0,5186.0,5282.0,5379.0,5475.0
353975.4,3184.0,4992.0,5089.0,5185.0,5281.0,5378.0,5474.0
354035.4,3183.0,4991.0,5088.0,5184.0,5280.0,5377.0,5473.0
354095.4,3182.0,4990.0,5087.0,5183.0,5279.0,5376.0,5472.0
354155.4,3181.0,4989.0,5086.0,5182.0,5278.0,5375.0,5471.0
354215.4,3180.0,4988.0,5084.0,5181.0,5277.0,5374.0,5470.0
354275.44,3179.0,4987.0,5083.0,5180.0,5276.0,5373.0,5469.0
354335.44,3178.0,4986.0,5082.0,5179.0,5275.0,5372.0,5468.0
354395.44,3177.0,4985.0,5081.0,5178.0,5274.0,5371.0,5467.0
354455.44,3176.0,4984.0,5080.0,5177.0,5273.0,5370.0,5466.0
354515.44,3175.0,4983.0,5079.0,5176.0,5272.0,5369.0,5465.0
354575.47,3174.0,4982.0,5078.0,5175.0,5271.0,5368.0,5464.0
354635.47,3173.0,4981.0,5077.0,5174.0,5270.0,5367.0,5463.0
354695.47,3172.0,4980.0,5076.0,5173.0,5269.0,5366.0,5462.0
354755.47,3171.0,4979.0,5075.0,5172.0,5268.0,5365.0,5461.0
354815.47,3170.0,4978.0,5074.0,5171.0,5267.0,5364.0,5460.0
354875.5,3169.0,4977.0,5073.0,5170.0,5266.0,5363.0,5459.0
354935.5,3168.0,4976.0,5072.0,5169.0,5265.0,5361.0,5458.0
354995.5,3167.0,4975.0,5071.0,5168.0,5264.0,5360.0,5457.0
355055.5,3166.0,4965.0,5053.0,5140.0,5228.0,5316.0,5403.0
355115.5,3165.0,4964.0,5052.0,5139.0,5227.0,5315.0,5402.0
355175.53,3164.0,4963.0,5051.0,5138.0,5226.0,5314.0,5401.0
355235.53,3163.0,4962.0,5050.0,5137.0,5225.0,5313.0,5400.0
355295.53,3162.0,4961.0,5049.0,5136.0,5224.0,5312.0,5399.0
355355.53,3161.0,4960.0,5047.0,5135.0,5223.0,5310.0,5398.0
355415.53,3159.0,4959.0,5046.0,5134.0,5222.0,5309.0,5397.0
355475.56,3158.0,4958.0,5045.0,5133.0,5221.0,5308.0,5396.0
355535.56,3157.0,4957.0,5044.0,5132.0,5220.0,5307.0,5395.0
355595.56,3156.0,4956.0,5043.0,5131.0,5219.0,5306.0,5394.0
355655.56,3155.0,4955.0,5042.0,5130.0,5218.0,5305.0,5393.0
355715.56,3154.0,4954.0,5041.0,5129.0,5217.0,5304.0,5392.0
355775.56,3153.0,4953.0,5040.0,5128.0,5216.0,5303.0,5391.0
355835.6,3152.0,4952.0,5039.0,5127.0,5215.0,5302.0,5390.0
355895.6,3151.0,4951.0,5038.0,5126.0,5214.0,5301.0,5389.0
355955.6,3150.0,4950.0,5037.0,5125.0,5213.0,5300.0,5388.0
356015.6,3149.0,4949.0,5036.0,5124.0,5212.0,5299.0,5387.0
356075.6,3148.0,4948.0,5035.0,5123.0,5211.0,5298.0,5386.0
356135.62,3147.0,4946.0,5034.0,5122.0,5209.0,5297.0,5385.0
356195.62,3146.0,4945.0,5033.0,5121.0,5208.0,5296.0,5384.0
356255.62,3145.0,4944.0,5032.0,5120.0,5207.0,5295.0,5383.0
356315.62,3144.0,4943.0,5031.0,5119.0,5206.0,5294.0,5382.0
356375.62,3143.0,4942.0,5030.0,5118.0,5205.0,5293.0,5381.0
356435.66,3142.0,4941.0,5029.0,5117.0,5204.0,5292.0,5380.0
356495.66,3141.0,4940.0,5028.0,5116.0,5203.0,5291.0,5379.0
356555.66,3140.0,4939.0,5027.0,5115.0,5202.0,5290.0,5378.0
356615.66,3139.0,4938.0,5026.0,5114.0,5201.0,5289.0,5377.0
356675.66,3138.0,4937.0,5025.0,5113.0,5200.0,5288.0,5376.0
356735.7,3137.0,4936.0,5024.0,5112.0,5199.0,5287.0,5375.0
356795.7,3136.0,4935.0,5023.0,5111.0,5198.0,5286.0,5374.0
356855.7,3135.0,4934.0,5022.0,5110.0,5197.0,5285.0,5373.0
356915.7,3134.0,4933.0,5021.0,5109.0,5196.0,5284.0,5371.0
356975.7,3133.0,4932.0,5020.0,5107.0,5195.0,5283.0,5370.0
357035.72,3132.0,4931.0,5019.0,5106.0,5194.0,5282.0,5369.0
357095.72,3131.0,4930.0,5018.0,5105.0,5193.0,5281.0,5368.0
357155.72,3130.0,4929.0,5017.0,5104.0,5192.0,5280.0,5367.0
357215.72,3129.0,4928.0,5016.0,5103.0,5191.0,5279.0,5366.0
357275.72,3128.0,4927.0,5015.0,5102.0,5190.0,5278.0,5365.0
357335.72,3127.0,4926.0,5014.0,5101.0,5189.0,5277.0,5364.0
357395.75,3126.0,4925.0,5013.0,5100.0,5188.0,5276.0,5363.0
357455.75,3125.0,4924.0,5012.0,5099.0,5187.0,5275.0,5362.0
357515.75,3124.0,4923.0,5011.0,5098.0,5186.0,5274.0,5361.0
357575.75,3123.0,4913.0,4992.0,5071.0,5150.0,5229.0,5308.0
357635.75,3122.0,4912.0,4991.0,5070.0,5149.0,5228.0,5307.0
357695.78,3121.0,4911.0,4990.0,5069.0,5148.0,5227.0,5306.0
357755.78,3120.0,4910.0,4989.0,5068.0,5147.0,5226.0,5305.0
357815.78,3118.0,4909.0,4988.0,5067.0,5146.0,5225.0,5304.0
357875.78,3117.0,4908.0,4987.0,5066.0,5145.0,5224.0,5302.0
357935.78,3116.0,4907.0,4986.0,5065.0,5144.0,5223.0,5301.0
357995.8,3115.0,4906.0,4985.0,5064.0,5143.0,5222.0,5300.0
358055.8,3114.0,4905.0,4984.0,5063.0,5142.0,5221.0,5299.0
358115.8,3113.0,4904.0,4983.0,5062.0,5141.0,5220.0,5298.0
358175.8,3112.0,4903.0,4982.0,5061.0,5140.0,5218.0,5297.0
358235.8,3111.0,4902.0,4981.0,5060.0,5139.0,5217.0,5296.0
358295.84,3110.0,4901.0,4980.0,5059.0,5138.0,5216.0,5295.0
358355.84,3109.0,4900.0,4979.0,5058.0,5137.0,5215.0,5294.0
358415.84,3108.0,4899.0,4978.0,5057.0,5135.0,5214.0,5293.0
358475.84,3107.0,4898.0,4977.0,5056.0,5134.0,5213.0,5292.0
358535.84,3106.0,4897.0,4976.0,5055.0,5133.0,5212.0,5291.0
358595.88,3105.0,4896.0,4975.0,5054.0,5132.0,5211.0,5290.0
358655.88,3104.0,4895.0,4974.0,5052.0,5131.0,5210.0,5289.0
358715.88,3103.0,4894.0,4973.0,5051.0,5130.0,5209.0,5288.0
358775.88,3102.0,4893.0,4972.0,5050.0,5129.0,5208.0,5287.0
358835.88,3101.0,4892.0,4971.0,5049.0,5128.0,5207.0,5286.0
358895.88,3100.0,4891.0,4969.0,5048.0,5127.0,5206.0,5285.0
358955.9,3099.0,4890.0,4968.0,5047.0,5126.0,5205.0,5284.0
359015.9,3098.0,4889.0,4967.0,5046.0,5125.0,5204.0,5283.0
359075.9,3097.0,4888.0,4966.0,5045.0,5124.0,5203.0,5282.0
359135.9,3096.0,4886.0,4965.0,5044.0,5123.0,5202.0,5281.0
359195.9,3095.0,4885.0,4964.0,5043.0,5122.0,5201.0,5280.0
359255.94,3094.0,4884.0,4963.0,5042.0,5121.0,5200.0,5279.0
359315.94,3093.0,4883.0,4962.0,5041.0,5120.0,5199.0,5278.0
359375.94,3092.0,4882.0,4961.0,5040.0,5119.0,5198.0,5277.0
359435.94,3091.0,4881.0,4960.0,5039.0,5118.0,5197.0,5276.0
359495.94,3090.0,4880.0,4959.0,5038.0,5117.0,5196.0,5275.0
359555.97,3089.0,4879.0,4958.0,5037.0,5116.0,5195.0,5274.0
359615.97,3088.0,4878.0,4957.0,5036.0,5115.0,5194.0,5273.0
359675.97,3087.0,4877.0,4956.0,5035.0,5114.0,5193.0,5272.0
359735.97,3086.0,4876.0,4955.0,5034.0,5113.0,5192.0,5271.0
359795.97,3085.0,4875.0,4954.0,5033.0,5112.0,5191.0,5270.0
359856.0,3084.0,4874.0,4953.0,5032.0,5111.0,5190.0,5269.0
359916.0,3083.0,4873.0,4952.0,5031.0,5110.0,5189.0,5268.0
359976.0,3082.0,4872.0,4951.0,5030.0,5109.0,5188.0,5267.0
360036.0,3081.0,4871.0,4950.0,5029.0,5108.0,5187.0,5266.0
360096.0,3080.0,4861.0,4931.0,5002.0,5072.0,5142.0,5212.0
360156.0,3079.0,4860.0,4930.0,5001.0,5071.0,5141.0,5211.0
360216.03,3078.0,4859.0,4929.0,5000.0,5070.0,5140.0,5210.0
360276.03,3076.0,4858.0,4928.0,4999.0,5069.0,5139.0,5209.0
360336.03,3075.0,4857.0,4927.0,4997.0,5068.0,5138.0,5208.0
360396.03,3074.0,4856.0,4926.0,4996.0,5067.0,5137.0,5207.0
360456.03,3073.0,4855.0,4925.0,4995.0,5066.0,5136.0,5206.0
360516.06,3072.0,4854.0,4924.0,4994.0,5065.0,5135.0,5205.0
360576.06,3071.0,4853.0,4923.0,4993.0,5064.0,5134.0,5204.0
360636.06,3070.0,4852.0,4922.0,4992.0,5062.0,5133.0,5203.0
360696.06,3069.0,4851.0,4921.0,4991.0,5061.0,5132.0,5202.0
360756.06,3068.0,4850.0,4920.0,4990.0,5060.0,5131.0,5201.0
360816.1,3067.0,4849.0,4919.0,4989.0,5059.0,5130.0,5200.0
360876.1,3066.0,4848.0,4918.0,4988.0,5058.0,5129.0,5199.0
360936.1,3065.0,4847.0,4917.0,4987.0,5057.0,5127.0,5198.0
360996.1,3063.0,4845.0,4915.0,4985.0,5055.0,5126.0,5196.0
361056.1,3061.0,4843.0,4913.0,4983.0,5053.0,5123.0,5194.0
361116.12,3059.0,4841.0,4911.0,4981.0,5051.0,5121.0,5192.0
361176.12,3057.0,4839.0,4909.0,4979.0,5049.0,5119.0,5190.0
361236.12,3055.0,4837.0,4907.0,4977.0,5047.0,5117.0,5188.0
361296.12,3053.0,4835.0,4905.0,4975.0,5045.0,5115.0,5185.0
361356.12,3051.0,4833.0,4903.0,4973.0,5043.0,5113.0,5183.0
361416.16,3049.0,4831.0,4901.0,4971.0,5041.0,5111.0,5181.0
361476.16,3047.0,4829.0,4899.0,4969.0,5039.0,5109.0,5179.0
361536.16,3045.0,4827.0,4897.0,4967.0,5037.0,5107.0,5177.0
361596.16,3043.0,4825.0,4895.0,4965.0,5035.0,5105.0,5175.0
361656.16,3041.0,4823.0,4893.0,4963.0,5033.0,5103.0,5173.0
361716.16,3039.0,4821.0,4891.0,4961.0,5031.0,5101.0,5171.0
361776.2,3037.0,4819.0,4889.0,4959.0,5029.0,5099.0,5169.0
361836.2,3035.0,4816.0,4887.0,4957.0,5027.0,5097.0,5167.0
361896.2,3033.0,4814.0,4885.0,4955.0,5025.0,5095.0,5165.0
361956.2,3031.0,4812.0,4883.0,4953.0,5023.0,5093.0,5163.0
362016.2,3029.0,4810.0,4880.0,4951.0,5021.0,5091.0,5161.0
362076.22,3027.0,4808.0,4878.0,4949.0,5019.0,5089.0,5159.0
362136.22,3025.0,4806.0,4876.0,4947.0,5017.0,5087.0,5157.0
362196.22,3022.0,4804.0,4874.0,4945.0,5015.0,5085.0,5155.0
362256.22,3020.0,4802.0,4872.0,4942.0,5013.0,5083.0,5153.0
362316.22,3018.0,4800.0,4870.0,4940.0,5011.0,5081.0,5151.0
362376.25,3016.0,4798.0,4868.0,4938.0,5009.0,5079.0,5149.0
362436.25,3014.0,4796.0,4866.0,4936.0,5006.0,5077.0,5147.0
362496.25,3012.0,4794.0,4864.0,4934.0,5004.0,5075.0,5145.0
362556.25,3010.0,4783.0,4845.0,4906.0,4967.0,5029.0,5090.0
362616.25,3008.0,4781.0,4843.0,4904.0,4965.0,5027.0,5088.0
362676.28,3006.0,4779.0,4841.0,4902.0,4963.0,5025.0,5086.0
362736.28,3004.0,4777.0,4839.0,4900.0,4961.0,5023.0,5084.0
362796.28,3002.0,4775.0,4836.0,4898.0,4959.0,5021.0,5082.0
362856.28,3000.0,4773.0,4834.0,4896.0,4957.0,5019.0,5080.0
362916.28,2998.0,4771.0,4832.0,4894.0,4955.0,5016.0,5078.0
362976.3,2996.0,4769.0,4830.0,4892.0,4953.0,5014.0,5076.0
363036.3,2994.0,4767.0,4828.0,4890.0,4951.0,5012.0,5074.0
363096.3,2992.0,4765.0,4826.0,4888.0,4949.0,5010.0,5072.0
363156.3,2990.0,4763.0,4824.0,4886.0,4947.0,5008.0,5070.0
363216.3,2988.0,4761.0,4822.0,4884.0,4945.0,5006.0,5068.0
363276.3,2986.0,4759.0,4820.0,4882.0,4943.0,5004.0,5066.0
363336.34,2984.0,4757.0,4818.0,4880.0,4941.0,5002.0,5064.0
363396.34,2982.0,4755.0,4816.0,4877.0,4939.0,5000.0,5062.0
363456.34,2980.0,4753.0,4814.0,4875.0,4937.0,4998.0,5060.0
363516.34,2978.0,4751.0,4812.0,4873.0,4935.0,4996.0,5057.0
363576.34,2976.0,4749.0,4810.0,4871.0,4933.0,4994.0,5055.0
363636.38,2974.0,4747.0,4808.0,4869.0,4931.0,4992.0,5053.0
363696.38,2972.0,4745.0,4806.0,4867.0,4929.0,4990.0,5051.0
363756.38,2970.0,4743.0,4804.0,4865.0,4927.0,4988.0,5049.0
363816.38,2967.0,4740.0,4802.0,4863.0,4925.0,4986.0,5047.0
363876.38,2965.0,4738.0,4800.0,4861.0,4923.0,4984.0,5045.0
363936.4,2963.0,4736.0,4798.0,4859.0,4920.0,4982.0,5043.0
363996.4,2961.0,4734.0,4796.0,4857.0,4918.0,4980.0,5041.0
364056.4,2959.0,4732.0,4794.0,4855.0,4916.0,4978.0,5039.0
364116.4,2957.0,4730.0,4792.0,4853.0,4914.0,4976.0,5037.0
364176.4,2955.0,4728.0,4790.0,4851.0,4912.0,4974.0,5035.0
364236.44,2953.0,4726.0,4788.0,4849.0,4910.0,4972.0,5033.0
364296.44,2951.0,4724.0,4786.0,4847.0,4908.0,4970.0,5031.0
364356.44,2949.0,4722.0,4783.0,4845.0,4906.0,4968.0,5029.0
364416.44,2947.0,4720.0,4781.0,4843.0,4904.0,4966.0,5027.0
364476.44,2945.0,4718.0,4779.0,4841.0,4902.0,4964.0,5025.0
364536.47,2943.0,4716.0,4777.0,4839.0,4900.0,4961.0,5023.0
364596.47,2941.0,4714.0,4775.0,4837.0,4898.0,4959.0,5021.0
364656.47,2939.0,4712.0,4773.0,4835.0,4896.0,4957.0,5019.0
364716.47,2937.0,4710.0,4771.0,4833.0,4894.0,4955.0,5017.0
364776.47,2935.0,4708.0,4769.0,4831.0,4892.0,4953.0,5015.0
364836.47,2933.0,4706.0,4767.0,4829.0,4890.0,4951.0,5013.0
364896.5,2931.0,4704.0,4765.0,4827.0,4888.0,4949.0,5011.0
364956.5,2929.0,4702.0,4763.0,4824.0,4886.0,4947.0,5009.0
365016.5,2927.0,4700.0,4761.0,4822.0,4884.0,4945.0,5007.0
365076.5,2925.0,4689.0,4742.0,4794.0,4847.0,4899.0,4952.0
365136.5,2923.0,4687.0,4739.0,4792.0,4845.0,4897.0,4950.0
365196.53,2921.0,4685.0,4737.0,4790.0,4843.0,4895.0,4948.0
365256.53,2919.0,4683.0,4735.0,4788.0,4841.0,4893.0,4946.0
365316.53,2917.0,4681.0,4733.0,4786.0,4839.0,4891.0,4944.0
365376.53,2914.0,4679.0,4731.0,4784.0,4837.0,4889.0,4942.0
365436.53,2912.0,4677.0,4729.0,4782.0,4834.0,4887.0,4940.0
365496.56,2910.0,4675.0,4727.0,4780.0,4832.0,4885.0,4938.0
365556.56,2908.0,4673.0,4725.0,4778.0,4830.0,4883.0,4936.0
365616.56,2906.0,4671.0,4723.0,4776.0,4828.0,4881.0,4934.0
365676.56,2904.0,4669.0,4721.0,4774.0,4826.0,4879.0,4932.0
365736.56,2902.0,4667.0,4719.0,4772.0,4824.0,4877.0,4929.0
365796.6,2900.0,4664.0,4717.0,4770.0,4822.0,4875.0,4927.0
365856.6,2898.0,4662.0,4715.0,4768.0,4820.0,4873.0,4925.0
365916.6,2896.0,4660.0,4713.0,4766.0,4818.0,4871.0,4923.0
365976.6,2894.0,4658.0,4711.0,4764.0,4816.0,4869.0,4921.0
